file_name,cwe,line
xn--100-3mle3c8a5a5dvn.net.js,CWE-208,2735
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,714
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,733
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,1547
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2124
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2337
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2465
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2470
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2597
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2696
xn--100-7ml1b2ab5a0qtc.site.js,CWE-208,2735
xn--100-illyh3a1ap3gui.site.js,CWE-208,714
xn--100-illyh3a1ap3gui.site.js,CWE-208,733
xn--100-illyh3a1ap3gui.site.js,CWE-208,1547
xn--100-illyh3a1ap3gui.site.js,CWE-208,2124
xn--100-illyh3a1ap3gui.site.js,CWE-208,2337
xn--100-illyh3a1ap3gui.site.js,CWE-208,2465
xn--100-illyh3a1ap3gui.site.js,CWE-208,2470
xn--100-illyh3a1ap3gui.site.js,CWE-208,2597
xn--100-illyh3a1ap3gui.site.js,CWE-208,2696
xn--100-illyh3a1ap3gui.site.js,CWE-208,2735
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,714
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,733
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,1547
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2124
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2337
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2465
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2470
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2597
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2696
xn--1000-pho7b7ab9a5q0c.website.js,CWE-208,2735
xn--12c4b8ai.net.js,CWE-208,714
xn--12c4b8ai.net.js,CWE-208,733
xn--12c4b8ai.net.js,CWE-208,1547
xn--12c4b8ai.net.js,CWE-208,2124
xn--12c4b8ai.net.js,CWE-208,2337
xn--12c4b8ai.net.js,CWE-208,2465
xn--12c4b8ai.net.js,CWE-208,2470
xn--12c4b8ai.net.js,CWE-208,2597
xn--12c4b8ai.net.js,CWE-208,2696
xn--12c4b8ai.net.js,CWE-208,2735
xn--168-ill5d9b1hrd.com.js,CWE-208,714
xn--168-ill5d9b1hrd.com.js,CWE-208,733
xn--168-ill5d9b1hrd.com.js,CWE-208,1547
xn--168-ill5d9b1hrd.com.js,CWE-208,2124
xn--168-ill5d9b1hrd.com.js,CWE-208,2337
xn--168-ill5d9b1hrd.com.js,CWE-208,2465
xn--168-ill5d9b1hrd.com.js,CWE-208,2470
xn--168-ill5d9b1hrd.com.js,CWE-208,2597
xn--168-ill5d9b1hrd.com.js,CWE-208,2696
xn--168-ill5d9b1hrd.com.js,CWE-208,2735
xn--42cl2evb9ayg.net.js,CWE-208,714
xn--42cl2evb9ayg.net.js,CWE-208,733
xn--42cl2evb9ayg.net.js,CWE-208,1547
xn--42cl2evb9ayg.net.js,CWE-208,2124
xn--42cl2evb9ayg.net.js,CWE-208,2337
xn--42cl2evb9ayg.net.js,CWE-208,2465
xn--42cl2evb9ayg.net.js,CWE-208,2470
xn--42cl2evb9ayg.net.js,CWE-208,2597
xn--42cl2evb9ayg.net.js,CWE-208,2696
xn--42cl2evb9ayg.net.js,CWE-208,2735
xn--72c0a2e4a3c.com.js,CWE-208,714
xn--72c0a2e4a3c.com.js,CWE-208,733
xn--72c0a2e4a3c.com.js,CWE-208,1547
xn--72c0a2e4a3c.com.js,CWE-208,2124
xn--72c0a2e4a3c.com.js,CWE-208,2337
xn--72c0a2e4a3c.com.js,CWE-208,2465
xn--72c0a2e4a3c.com.js,CWE-208,2470
xn--72c0a2e4a3c.com.js,CWE-208,2597
xn--72c0a2e4a3c.com.js,CWE-208,2696
xn--72c0a2e4a3c.com.js,CWE-208,2735
xn--72c1a0btt2k1b.com.js,CWE-208,714
xn--72c1a0btt2k1b.com.js,CWE-208,733
xn--72c1a0btt2k1b.com.js,CWE-208,1547
xn--72c1a0btt2k1b.com.js,CWE-208,2124
xn--72c1a0btt2k1b.com.js,CWE-208,2337
xn--72c1a0btt2k1b.com.js,CWE-208,2465
xn--72c1a0btt2k1b.com.js,CWE-208,2470
xn--72c1a0btt2k1b.com.js,CWE-208,2597
xn--72c1a0btt2k1b.com.js,CWE-208,2696
xn--72c1a0btt2k1b.com.js,CWE-208,2735
xn--72c5a8amicy3d6g.com.js,CWE-208,714
xn--72c5a8amicy3d6g.com.js,CWE-208,733
xn--72c5a8amicy3d6g.com.js,CWE-208,1547
xn--72c5a8amicy3d6g.com.js,CWE-208,2124
xn--72c5a8amicy3d6g.com.js,CWE-208,2337
xn--72c5a8amicy3d6g.com.js,CWE-208,2465
xn--72c5a8amicy3d6g.com.js,CWE-208,2470
xn--72c5a8amicy3d6g.com.js,CWE-208,2597
xn--72c5a8amicy3d6g.com.js,CWE-208,2696
xn--72c5a8amicy3d6g.com.js,CWE-208,2735
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,714
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,733
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,1547
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2124
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2337
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2465
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2470
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2597
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2696
xn--72crv9bb1acjv1hqfra.com.js,CWE-208,2735
xn--889-dkl3a3jub9hl.com.js,CWE-208,714
xn--889-dkl3a3jub9hl.com.js,CWE-208,733
xn--889-dkl3a3jub9hl.com.js,CWE-208,1547
xn--889-dkl3a3jub9hl.com.js,CWE-208,2124
xn--889-dkl3a3jub9hl.com.js,CWE-208,2337
xn--889-dkl3a3jub9hl.com.js,CWE-208,2465
xn--889-dkl3a3jub9hl.com.js,CWE-208,2470
xn--889-dkl3a3jub9hl.com.js,CWE-208,2597
xn--889-dkl3a3jub9hl.com.js,CWE-208,2696
xn--889-dkl3a3jub9hl.com.js,CWE-208,2735
xn--95-nsia7btl5aua8wod.com.js,CWE-208,714
xn--95-nsia7btl5aua8wod.com.js,CWE-208,733
xn--95-nsia7btl5aua8wod.com.js,CWE-208,1547
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2124
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2337
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2465
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2470
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2597
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2696
xn--95-nsia7btl5aua8wod.com.js,CWE-208,2735
xn--b3c1cencu9bwo.com.js,CWE-208,714
xn--b3c1cencu9bwo.com.js,CWE-208,733
xn--b3c1cencu9bwo.com.js,CWE-208,1547
xn--b3c1cencu9bwo.com.js,CWE-208,2124
xn--b3c1cencu9bwo.com.js,CWE-208,2337
xn--b3c1cencu9bwo.com.js,CWE-208,2465
xn--b3c1cencu9bwo.com.js,CWE-208,2470
xn--b3c1cencu9bwo.com.js,CWE-208,2597
xn--b3c1cencu9bwo.com.js,CWE-208,2696
xn--b3c1cencu9bwo.com.js,CWE-208,2735
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,714
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,733
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,1547
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2124
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2337
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2465
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2470
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2597
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2696
xn--o3cdoacolg0kya1d8d8exc.com.js,CWE-208,2735
xn--o3coktt2k.com.js,CWE-208,714
xn--o3coktt2k.com.js,CWE-208,733
xn--o3coktt2k.com.js,CWE-208,1547
xn--o3coktt2k.com.js,CWE-208,2124
xn--o3coktt2k.com.js,CWE-208,2337
xn--o3coktt2k.com.js,CWE-208,2465
xn--o3coktt2k.com.js,CWE-208,2470
xn--o3coktt2k.com.js,CWE-208,2597
xn--o3coktt2k.com.js,CWE-208,2696
xn--o3coktt2k.com.js,CWE-208,2735
xn--v3coi4b5e.com.js,CWE-208,714
xn--v3coi4b5e.com.js,CWE-208,733
xn--v3coi4b5e.com.js,CWE-208,1547
xn--v3coi4b5e.com.js,CWE-208,2124
xn--v3coi4b5e.com.js,CWE-208,2337
xn--v3coi4b5e.com.js,CWE-208,2465
xn--v3coi4b5e.com.js,CWE-208,2470
xn--v3coi4b5e.com.js,CWE-208,2597
xn--v3coi4b5e.com.js,CWE-208,2696
xn--v3coi4b5e.com.js,CWE-208,2735
xorbit.space.js,CWE-208,466
xorbit.space.js,CWE-208,473
xorbit.space.js,CWE-208,968
xorbit.space.js,CWE-208,1406
xorbit.space.js,CWE-208,1535
xorbit.space.js,CWE-208,1601
xorbit.space.js,CWE-208,1605
xorbit.space.js,CWE-208,1681
xorbit.space.js,CWE-208,1728
xorbit.space.js,CWE-208,1732
xorbit.space.js,CWE-208,1777
xorbit.space.js,CWE-208,1806
xpanded.com.js,CWE-208,68
xpanded.com.js,CWE-208,201
xxxtoi.pro.js,CWE-208,196
yai168.com.js,CWE-208,714
yai168.com.js,CWE-208,733
yai168.com.js,CWE-208,1547
yai168.com.js,CWE-208,2124
yai168.com.js,CWE-208,2337
yai168.com.js,CWE-208,2465
yai168.com.js,CWE-208,2470
yai168.com.js,CWE-208,2597
yai168.com.js,CWE-208,2696
yai168.com.js,CWE-208,2735
yesplay.bet.js,CWE-208,462
yesplay.bet.js,CWE-208,469
yesplay.bet.js,CWE-208,985
yesplay.bet.js,CWE-208,1401
yesplay.bet.js,CWE-208,1519
yesplay.bet.js,CWE-208,1589
yesplay.bet.js,CWE-208,1661
yesplay.bet.js,CWE-208,1766
yindeelotto.com.js,CWE-208,714
yindeelotto.com.js,CWE-208,733
yindeelotto.com.js,CWE-208,1547
yindeelotto.com.js,CWE-208,2124
yindeelotto.com.js,CWE-208,2337
yindeelotto.com.js,CWE-208,2465
yindeelotto.com.js,CWE-208,2470
yindeelotto.com.js,CWE-208,2597
yindeelotto.com.js,CWE-208,2696
yindeelotto.com.js,CWE-208,2735
yitake.in.js,CWE-208,196
yod100.com.js,CWE-208,714
yod100.com.js,CWE-208,733
yod100.com.js,CWE-208,1547
yod100.com.js,CWE-208,2124
yod100.com.js,CWE-208,2337
yod100.com.js,CWE-208,2465
yod100.com.js,CWE-208,2470
yod100.com.js,CWE-208,2597
yod100.com.js,CWE-208,2696
yod100.com.js,CWE-208,2735
yojanablog.com.js,CWE-208,195
yojanajankari.link.js,CWE-208,195
youthcouncilofindia.org.js,CWE-208,195
yuvagalam.com.js,CWE-208,195
yves-rocher.cz.js,CWE-208,89
yves-rocher.pl.js,CWE-208,89
zaber.com.js,CWE-208,466
zaber.com.js,CWE-208,473
zaber.com.js,CWE-208,961
zaber.com.js,CWE-208,1395
zaber.com.js,CWE-208,1524
zaber.com.js,CWE-208,1590
zaber.com.js,CWE-208,1594
zaber.com.js,CWE-208,1669
zaber.com.js,CWE-208,1716
zaber.com.js,CWE-208,1720
zaber.com.js,CWE-208,1758
zaber.com.js,CWE-208,1787
zastudentsportal.co.za.js,CWE-208,195
zawodykonne.com.js,CWE-208,714
zawodykonne.com.js,CWE-208,733
zawodykonne.com.js,CWE-208,1547
zawodykonne.com.js,CWE-208,2145
zawodykonne.com.js,CWE-208,2358
zawodykonne.com.js,CWE-208,2486
zawodykonne.com.js,CWE-208,2491
zawodykonne.com.js,CWE-208,2618
zawodykonne.com.js,CWE-208,2717
zawodykonne.com.js,CWE-208,2756
zeanhuay789.com.js,CWE-208,714
zeanhuay789.com.js,CWE-208,733
zeanhuay789.com.js,CWE-208,1547
zeanhuay789.com.js,CWE-208,2124
zeanhuay789.com.js,CWE-208,2337
zeanhuay789.com.js,CWE-208,2465
zeanhuay789.com.js,CWE-208,2470
zeanhuay789.com.js,CWE-208,2597
zeanhuay789.com.js,CWE-208,2696
zeanhuay789.com.js,CWE-208,2735
zenox.pl.js,CWE-208,471
zenox.pl.js,CWE-208,478
zenox.pl.js,CWE-208,983
zenox.pl.js,CWE-208,1421
zenox.pl.js,CWE-208,1550
zenox.pl.js,CWE-208,1616
zenox.pl.js,CWE-208,1620
zenox.pl.js,CWE-208,1696
zenox.pl.js,CWE-208,1743
zenox.pl.js,CWE-208,1747
zenox.pl.js,CWE-208,1792
zenox.pl.js,CWE-208,1821
zergpool.com.js,CWE-208,468
zergpool.com.js,CWE-208,475
zergpool.com.js,CWE-208,980
zergpool.com.js,CWE-208,1418
zergpool.com.js,CWE-208,1540
zergpool.com.js,CWE-208,1606
zergpool.com.js,CWE-208,1610
zergpool.com.js,CWE-208,1686
zergpool.com.js,CWE-208,1733
zergpool.com.js,CWE-208,1737
zergpool.com.js,CWE-208,1788
zergpool.com.js,CWE-208,1817
zumvu.com.js,CWE-208,38
1iota.com.js,CWE-330,779
1iota.com.js,CWE-330,2405
161.rocks.js,CWE-330,2
1iota.com.js,CWE-330,779
1iota.com.js,CWE-330,2405
3d-galleru.ru.js,CWE-330,11
3d-galleru.ru.js,CWE-330,61
411.ca.js,CWE-330,737
411.ca.js,CWE-330,2359
9bits.pl.js,CWE-330,502
9bits.pl.js,CWE-330,1568
a8silo.com.js,CWE-330,23
aarhusfestuge.dk.js,CWE-330,502
aarhusfestuge.dk.js,CWE-330,1568
accorarena.com.js,CWE-330,865
accorarena.com.js,CWE-330,2579
adobesign.com.js,CWE-330,1
akelius.com.js,CWE-330,504
akelius.com.js,CWE-330,1573
akrapovic.com.js,CWE-330,502
akrapovic.com.js,CWE-330,1568
albet888.com.js,CWE-330,779
albet888.com.js,CWE-330,2405
alem.com.tr.js,CWE-330,140
alemfm.com.js,CWE-330,140
aliyunfile.com.js,CWE-330,52
alpinresorts.com.js,CWE-330,504
alpinresorts.com.js,CWE-330,1573
anarim.az.js,CWE-330,215
anbg.online.js,CWE-330,507
anbg.online.js,CWE-330,1583
angelgaming888.com.js,CWE-330,779
angelgaming888.com.js,CWE-330,2405
anghami.com.js,CWE-330,779
anghami.com.js,CWE-330,2405
asianbridesonline.org.js,CWE-330,779
asianbridesonline.org.js,CWE-330,2405
asivaespana.com.js,CWE-330,502
asivaespana.com.js,CWE-330,1588
astraweb.com.js,CWE-330,744
astraweb.com.js,CWE-330,2386
atestado.me.js,CWE-330,499
atestado.me.js,CWE-330,1557
autocout24.ch.js,CWE-330,70
autoscout24.at.js,CWE-330,70
autoscout24.bg.js,CWE-330,70
autoscout24.com.js,CWE-330,70
autoscout24.com.tr.js,CWE-330,70
autoscout24.com.ua.js,CWE-330,70
autoscout24.cz.js,CWE-330,70
autoscout24.de.js,CWE-330,70
autoscout24.es.js,CWE-330,70
autoscout24.fr.js,CWE-330,70
autoscout24.hr.js,CWE-330,70
autoscout24.hu.js,CWE-330,70
autoscout24.it.js,CWE-330,70
autoscout24.lu.js,CWE-330,70
autoscout24.nl.js,CWE-330,70
autoscout24.pl.js,CWE-330,70
autoscout24.ro.js,CWE-330,70
autoscout24.ru.js,CWE-330,70
autoscout24.se.js,CWE-330,70
barameelotto.com.js,CWE-330,779
barameelotto.com.js,CWE-330,2405
bctt.co.in.js,CWE-330,499
bctt.co.in.js,CWE-330,1557
bendix.com.js,CWE-330,504
bendix.com.js,CWE-330,1573
bestgore.fun.js,CWE-330,504
bestgore.fun.js,CWE-330,1573
bet-bra.com.js,CWE-330,499
bet-bra.com.js,CWE-330,1557
betole.ba.js,CWE-330,737
betole.ba.js,CWE-330,2349
betrail.run.js,CWE-330,502
betrail.run.js,CWE-330,1568
betwayclubs.com.js,CWE-330,865
betwayclubs.com.js,CWE-330,2578
bigganchinta.com.js,CWE-330,2
blauarbeit.de.js,CWE-330,507
blauarbeit.de.js,CWE-330,1576
bolsadeaposta.com.js,CWE-330,499
bolsadeaposta.com.js,CWE-330,1557
bonuss789.com.js,CWE-330,779
bonuss789.com.js,CWE-330,2405
bonusway.nl.js,CWE-330,737
bonusway.nl.js,CWE-330,2359
booqcloud.com.js,CWE-330,504
booqcloud.com.js,CWE-330,1573
bridgerpay.com.js,CWE-330,504
bridgerpay.com.js,CWE-330,1573
brink-home.com.js,CWE-330,502
brink-home.com.js,CWE-330,1568
builder.nu.js,CWE-330,504
builder.nu.js,CWE-330,1573
buildseries.com.js,CWE-330,2
bxtrade.net.js,CWE-330,499
bxtrade.net.js,CWE-330,1557
c3hive.com.js,CWE-330,507
c3hive.com.js,CWE-330,1583
cademinhaentrega.com.br.js,CWE-330,865
cademinhaentrega.com.br.js,CWE-330,2578
caneloteam.com.js,CWE-330,499
caneloteam.com.js,CWE-330,1557
cargoes.com.js,CWE-330,803
cargoes.com.js,CWE-330,2453
casino-kartac.cz.js,CWE-330,502
casino-kartac.cz.js,CWE-330,1568
casinonicaustralia.com.js,CWE-330,803
casinonicaustralia.com.js,CWE-330,2453
cbs13.com.js,CWE-330,209
cbs2.com.js,CWE-330,209
cbs5.com.js,CWE-330,209
cbsloc.al.js,CWE-330,209
cbsn.ws.js,CWE-330,209
century21global.com.js,CWE-330,502
century21global.com.js,CWE-330,1568
cercacasa.it.js,CWE-330,502
cercacasa.it.js,CWE-330,1568
champ100.com.js,CWE-330,779
champ100.com.js,CWE-330,2405
chartmill.com.js,CWE-330,504
chartmill.com.js,CWE-330,1573
chok-d888.com.js,CWE-330,779
chok-d888.com.js,CWE-330,2405
chokth.site.js,CWE-330,779
chokth.site.js,CWE-330,2405
cita.ir.js,CWE-330,504
cita.ir.js,CWE-330,1573
clickfight.net.js,CWE-330,504
clickfight.net.js,CWE-330,1573
closbrothers.pl.js,CWE-330,5
closbrothers.pl.js,CWE-330,7
clubriches.com.js,CWE-330,504
clubriches.com.js,CWE-330,1573
compragamer.com.js,CWE-330,504
compragamer.com.js,CWE-330,1573
cortefiel.com.js,CWE-330,6
countrydelight.in.js,CWE-330,502
countrydelight.in.js,CWE-330,1568
coursesity.com.js,CWE-330,88
coursesity.com.js,CWE-330,261
coverr.co.js,CWE-330,87
coverr.co.js,CWE-330,258
croper.com.js,CWE-330,504
croper.com.js,CWE-330,1573
crossover.com.js,CWE-330,499
crossover.com.js,CWE-330,1561
cs.fail.js,CWE-330,530
cs.fail.js,CWE-330,1620
csfail.live.js,CWE-330,530
csfail.live.js,CWE-330,1620
cyber-punk88.com.js,CWE-330,865
cyber-punk88.com.js,CWE-330,2578
d2checklist.com.js,CWE-330,502
d2checklist.com.js,CWE-330,1568
daikokuya78.com.js,CWE-330,502
daikokuya78.com.js,CWE-330,1568
dandomain.dk.js,CWE-330,504
dandomain.dk.js,CWE-330,1573
datatab.net.js,CWE-330,502
datatab.net.js,CWE-330,1568
day168lotto.com.js,CWE-330,779
day168lotto.com.js,CWE-330,2405
debtbusters-client.co.za.js,CWE-330,502
debtbusters-client.co.za.js,CWE-330,1568
decaturswapshop.com.js,CWE-330,4
delima.edu.my.js,CWE-330,812
delima.edu.my.js,CWE-330,2473
deltasuper.com.br.js,CWE-330,744
deltasuper.com.br.js,CWE-330,2454
destinytrialsreport.com.js,CWE-330,504
destinytrialsreport.com.js,CWE-330,1573
dhani.com.js,CWE-330,812
dhani.com.js,CWE-330,2473
diarioinfoya.com.ar.js,CWE-330,30
dk.com.js,CWE-330,744
dk.com.js,CWE-330,2386
dld-conference.com.js,CWE-330,737
dld-conference.com.js,CWE-330,2359
dns-core.net.js,CWE-330,737
dns-core.net.js,CWE-330,2349
doqi.fr.js,CWE-330,499
doqi.fr.js,CWE-330,1561
eaglecolleyville.com.js,CWE-330,4
easterneuropeanwomen.info.js,CWE-330,804
easterneuropeanwomen.info.js,CWE-330,2438
eldiarionuevodia.com.ar.js,CWE-330,30
emilfrey.ch.js,CWE-330,504
emilfrey.ch.js,CWE-330,1573
erafrance.com.js,CWE-330,507
erafrance.com.js,CWE-330,1583
esb.co.id.js,CWE-330,507
esb.co.id.js,CWE-330,1583
etdonline.net.js,CWE-330,502
etdonline.net.js,CWE-330,1568
eurocash.pl.js,CWE-330,865
eurocash.pl.js,CWE-330,2578
evrotip.mk.js,CWE-330,737
evrotip.mk.js,CWE-330,2349
exclusivasex.com.br.js,CWE-330,804
exclusivasex.com.br.js,CWE-330,2438
experify.io.js,CWE-330,507
experify.io.js,CWE-330,1583
facilitygrid.net.js,CWE-330,812
facilitygrid.net.js,CWE-330,2473
fanniefarmercandies.com.js,CWE-330,504
fanniefarmercandies.com.js,CWE-330,1573
fanniemaecandy.com.js,CWE-330,504
fanniemaecandy.com.js,CWE-330,1573
fanniemayconfections.com.js,CWE-330,504
fanniemayconfections.com.js,CWE-330,1573
fanniemays.com.js,CWE-330,504
fanniemays.com.js,CWE-330,1573
fanniemaysucks.com.js,CWE-330,504
fanniemaysucks.com.js,CWE-330,1573
fans.ly.js,CWE-330,504
fans.ly.js,CWE-330,1573
fansly.com.js,CWE-330,504
fansly.com.js,CWE-330,1573
fantaculo.it.js,CWE-330,504
fantaculo.it.js,CWE-330,1573
fantrax.com.js,CWE-330,558
fantrax.com.js,CWE-330,1643
fikriyat.com.js,CWE-330,128
fikriyat.com.js,CWE-330,137
foreverliving.com.js,CWE-330,865
foreverliving.com.js,CWE-330,2579
foxypool.io.js,CWE-330,504
foxypool.io.js,CWE-330,1573
framatube.org.js,CWE-330,504
framatube.org.js,CWE-330,1573
free-ltc-info.com.js,CWE-330,212
funthonglotto.co.js,CWE-330,779
funthonglotto.co.js,CWE-330,2405
furry34.com.js,CWE-330,504
furry34.com.js,CWE-330,1573
fusker.xxx.js,CWE-330,507
fusker.xxx.js,CWE-330,1583
globalslotsonline.com.js,CWE-330,45
gloria-brides.com.js,CWE-330,804
gloria-brides.com.js,CWE-330,2438
gme.cz.js,CWE-330,779
gme.cz.js,CWE-330,2405
golotto365.com.js,CWE-330,779
golotto365.com.js,CWE-330,2405
gompels.chat.js,CWE-330,2
goredb.com.js,CWE-330,504
goredb.com.js,CWE-330,1573
goresee.com.js,CWE-330,504
goresee.com.js,CWE-330,1573
guarantee789.com.js,CWE-330,779
guarantee789.com.js,CWE-330,2405
h24.ua.js,CWE-330,744
h24.ua.js,CWE-330,2386
haal.fashion.js,CWE-330,2
healthecareers.com.js,CWE-330,504
healthecareers.com.js,CWE-330,1573
hispasec.com.js,CWE-330,507
hispasec.com.js,CWE-330,1576
huaychang100.com.js,CWE-330,779
huaychang100.com.js,CWE-330,2405
huaydara100.net.js,CWE-330,779
huaydara100.net.js,CWE-330,2405
huayded100.com.js,CWE-330,779
huayded100.com.js,CWE-330,2405
huaydung100.com.js,CWE-330,779
huaydung100.com.js,CWE-330,2405
huayheng24.com.js,CWE-330,779
huayheng24.com.js,CWE-330,2405
huaymungkon.com.js,CWE-330,779
huaymungkon.com.js,CWE-330,2405
huaytaidin.online.js,CWE-330,779
huaytaidin.online.js,CWE-330,2405
huaytiger.com.js,CWE-330,779
huaytiger.com.js,CWE-330,2405
huayyim.site.js,CWE-330,779
huayyim.site.js,CWE-330,2405
hydro.ac.js,CWE-330,1
idana.app.js,CWE-330,504
idana.app.js,CWE-330,1573
infotrafic.com.js,CWE-330,737
infotrafic.com.js,CWE-330,2359
instadownloader.co.js,CWE-330,1
jabka.skin.js,CWE-330,504
jabka.skin.js,CWE-330,1560
jakdojade.pl.js,CWE-330,504
jakdojade.pl.js,CWE-330,1573
jioevents.com.js,CWE-330,499
jioevents.com.js,CWE-330,1561
jobware.de.js,CWE-330,504
jobware.de.js,CWE-330,1573
jobware.net.js,CWE-330,504
jobware.net.js,CWE-330,1573
johnniekashkingscasino.com.js,CWE-330,865
johnniekashkingscasino.com.js,CWE-330,2579
jroller.com.js,CWE-330,803
jroller.com.js,CWE-330,2453
jvideos.net.js,CWE-330,504
jvideos.net.js,CWE-330,1573
kadastralekaart.com.js,CWE-330,504
kadastralekaart.com.js,CWE-330,1573
kaizenep.com.js,CWE-330,507
kaizenep.com.js,CWE-330,1576
kcbs.com.js,CWE-330,209
kdka.com.js,CWE-330,209
khumsup899.com.js,CWE-330,779
khumsup899.com.js,CWE-330,2405
kingwinns.net.js,CWE-330,865
kingwinns.net.js,CWE-330,2578
kip-learn.com.js,CWE-330,504
kip-learn.com.js,CWE-330,1573
kishoralo.com.js,CWE-330,2
klondike-online.com.js,CWE-330,865
klondike-online.com.js,CWE-330,2579
knightsbrides.com.js,CWE-330,865
knightsbrides.com.js,CWE-330,2579
knorr-bremse.com.js,CWE-330,504
knorr-bremse.com.js,CWE-330,1573
kognitive.app.js,CWE-330,779
kognitive.app.js,CWE-330,2467
koon88.net.js,CWE-330,779
koon88.net.js,CWE-330,2405
kopalnia.pl.js,CWE-330,747
kopalnia.pl.js,CWE-330,2402
kopikot.ru.js,CWE-330,737
kopikot.ru.js,CWE-330,2359
kwanjailotto.com.js,CWE-330,779
kwanjailotto.com.js,CWE-330,2405
laplata1.com.js,CWE-330,1
latamcompra.com.js,CWE-330,504
latamcompra.com.js,CWE-330,1573
listglobally.com.js,CWE-330,744
listglobally.com.js,CWE-330,2386
livejumping.com.js,CWE-330,779
livejumping.com.js,CWE-330,2426
localbeautyclub.com.js,CWE-330,371
lostgolfballs.com.js,CWE-330,504
lostgolfballs.com.js,CWE-330,1573
lottomeetang.com.js,CWE-330,779
lottomeetang.com.js,CWE-330,2405
lottoplay24.net.js,CWE-330,779
lottoplay24.net.js,CWE-330,2405
lumoplay.com.js,CWE-330,504
lumoplay.com.js,CWE-330,1573
manee159.info.js,CWE-330,779
manee159.info.js,CWE-330,2405
marcorubber.com.js,CWE-330,499
marcorubber.com.js,CWE-330,1561
meerangwan.com.js,CWE-330,779
meerangwan.com.js,CWE-330,2405
megalot168.com.js,CWE-330,779
megalot168.com.js,CWE-330,2405
meheng999.com.js,CWE-330,779
meheng999.com.js,CWE-330,2405
mendozapost.com.js,CWE-330,30
mentaframework.org.js,CWE-330,803
mentaframework.org.js,CWE-330,2453
mhandee.net.js,CWE-330,779
mhandee.net.js,CWE-330,2405
militaryautosource.com.js,CWE-330,507
militaryautosource.com.js,CWE-330,1583
minds.com.js,CWE-330,504
minds.com.js,CWE-330,1573
mk1688lotto.info.js,CWE-330,779
mk1688lotto.info.js,CWE-330,2405
mmpos.eu.js,CWE-330,504
mmpos.eu.js,CWE-330,1573
momou.chat.js,CWE-330,2
montra100.com.js,CWE-330,779
montra100.com.js,CWE-330,2405
motomate123.com.js,CWE-330,504
motomate123.com.js,CWE-330,1573
mungkornthong789.com.js,CWE-330,779
mungkornthong789.com.js,CWE-330,2405
munjailotto.net.js,CWE-330,779
munjailotto.net.js,CWE-330,2405
munkong100.com.js,CWE-330,779
munkong100.com.js,CWE-330,2405
muzickicentar.com.js,CWE-330,803
muzickicentar.com.js,CWE-330,2453
mybeautybrides.net.js,CWE-330,804
mybeautybrides.net.js,CWE-330,2438
myfiditalia.it.js,CWE-330,502
myfiditalia.it.js,CWE-330,1568
myitero.com.js,CWE-330,504
myitero.com.js,CWE-330,1573
mymemberspot.de.js,CWE-330,504
mymemberspot.de.js,CWE-330,1573
myphotobook.de.js,CWE-330,507
myphotobook.de.js,CWE-330,1583
