file_name,cwe,line
digisoapps.com.js,CWE-1333,1
diverseeducation.com.js,CWE-1333,1
diverseeducation.com.js,CWE-1333,1
diverseeducation.com.js,CWE-1333,1
diverseeducation.com.js,CWE-1333,1
dk.com.js,CWE-1333,351
dk.com.js,CWE-1333,351
dk.com.js,CWE-1333,1021
dk.com.js,CWE-1333,1021
dk.com.js,CWE-1333,1407
dk.com.js,CWE-1333,1407
dk.com.js,CWE-1333,1408
dk.com.js,CWE-1333,1408
dla.com.js,CWE-1333,1
dld-conference.com.js,CWE-1333,343
dld-conference.com.js,CWE-1333,343
dld-conference.com.js,CWE-1333,1013
dld-conference.com.js,CWE-1333,1013
dld-conference.com.js,CWE-1333,1386
dld-conference.com.js,CWE-1333,1386
dld-conference.com.js,CWE-1333,1387
dld-conference.com.js,CWE-1333,1387
dlsfleet.com.au.js,CWE-1333,271
dlsfleet.com.au.js,CWE-1333,271
dlsfleet.com.au.js,CWE-1333,271
dlsfleet.com.au.js,CWE-1333,271
dlsfleet.com.au.js,CWE-1333,271
dlsfleet.com.au.js,CWE-1333,271
dns-core.net.js,CWE-1333,343
dns-core.net.js,CWE-1333,343
dns-core.net.js,CWE-1333,1013
dns-core.net.js,CWE-1333,1013
dns-core.net.js,CWE-1333,1386
dns-core.net.js,CWE-1333,1386
dns-core.net.js,CWE-1333,1387
dns-core.net.js,CWE-1333,1387
dnsnow.site.js,CWE-1333,1
dnsnow.site.js,CWE-1333,1
dntbras.com.br.js,CWE-1333,271
dntbras.com.br.js,CWE-1333,271
dntbras.com.br.js,CWE-1333,271
dntbras.com.br.js,CWE-1333,271
dntbras.com.br.js,CWE-1333,271
dntbras.com.br.js,CWE-1333,271
doktersehat.com.js,CWE-1333,390
doktersehat.com.js,CWE-1333,475
donorview.com.js,CWE-1333,271
donorview.com.js,CWE-1333,271
donorview.com.js,CWE-1333,271
donorview.com.js,CWE-1333,271
donorview.com.js,CWE-1333,271
donorview.com.js,CWE-1333,271
doppelherz.bg.js,CWE-1333,76
doppelherz.bg.js,CWE-1333,95
doppelherz.de.js,CWE-1333,76
doppelherz.de.js,CWE-1333,95
doqi.fr.js,CWE-1333,312
doqi.fr.js,CWE-1333,312
doqi.fr.js,CWE-1333,657
doqi.fr.js,CWE-1333,657
doqi.fr.js,CWE-1333,899
doqi.fr.js,CWE-1333,899
doqi.fr.js,CWE-1333,900
doqi.fr.js,CWE-1333,900
doraplay88pronet.autos.js,CWE-1333,76
doraplay88pronet.autos.js,CWE-1333,95
doubletree.com.js,CWE-1333,1
dowcorning.net.js,CWE-1333,1
drahtlos-dsl.de.js,CWE-1333,271
drahtlos-dsl.de.js,CWE-1333,271
drahtlos-dsl.de.js,CWE-1333,271
drahtlos-dsl.de.js,CWE-1333,271
drahtlos-dsl.de.js,CWE-1333,271
drahtlos-dsl.de.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
dralexandrebertoncini.com.br.js,CWE-1333,271
drmax.ro.js,CWE-1333,76
drmax.ro.js,CWE-1333,95
drochy.com.js,CWE-1333,1
droemer-knaur.de.js,CWE-1333,76
droemer-knaur.de.js,CWE-1333,95
dt.no.js,CWE-1333,2661
duckporn.pro.js,CWE-1333,1
duncanimports.com.js,CWE-1333,1
dwctraining.com.js,CWE-1333,201
e-ty.co.jp.js,CWE-1333,2
e-ty.co.jp.js,CWE-1333,2
e-ty.co.jp.js,CWE-1333,2
e-ty.co.jp.js,CWE-1333,2
e-ty.co.jp.js,CWE-1333,2
e1s.site.js,CWE-1333,1
e1s.site.js,CWE-1333,1
ealvinsmall.com.js,CWE-1333,271
ealvinsmall.com.js,CWE-1333,271
ealvinsmall.com.js,CWE-1333,271
ealvinsmall.com.js,CWE-1333,271
ealvinsmall.com.js,CWE-1333,271
ealvinsmall.com.js,CWE-1333,271
easterneuropeanwomen.info.js,CWE-1333,421
easterneuropeanwomen.info.js,CWE-1333,421
easterneuropeanwomen.info.js,CWE-1333,1074
easterneuropeanwomen.info.js,CWE-1333,1074
easterneuropeanwomen.info.js,CWE-1333,1465
easterneuropeanwomen.info.js,CWE-1333,1465
easterneuropeanwomen.info.js,CWE-1333,1466
easterneuropeanwomen.info.js,CWE-1333,1466
eastgatefuneral.com.js,CWE-1333,271
eastgatefuneral.com.js,CWE-1333,271
eastgatefuneral.com.js,CWE-1333,271
eastgatefuneral.com.js,CWE-1333,271
eastgatefuneral.com.js,CWE-1333,271
eastgatefuneral.com.js,CWE-1333,271
easylink.com.js,CWE-1333,1
eataly.net.js,CWE-1333,55
eataly.net.js,CWE-1333,72
ecampus.com.js,CWE-1333,1
eclipsecasino.com.js,CWE-1333,1
eclipsecasino.com.js,CWE-1333,1
edcdn.net.js,CWE-1333,2
edg.io.js,CWE-1333,1
edivaldobrito.com.br.js,CWE-1333,416
edivaldobrito.com.br.js,CWE-1333,496
edstem.org.js,CWE-1333,2
efectoled.com.js,CWE-1333,1
efectoled.com.js,CWE-1333,1
efectoled.com.js,CWE-1333,1
egwwritings.org.js,CWE-1333,50
eispop.com.js,CWE-1333,1
elevenvr.com.js,CWE-1333,76
elevenvr.com.js,CWE-1333,95
elinkhigh.com.js,CWE-1333,1
elinkhigh.com.js,CWE-1333,1
elkhart.com.js,CWE-1333,1
elkhart.com.js,CWE-1333,1
elpedison.gr.js,CWE-1333,1
elroyalecasino.com.js,CWE-1333,1
elroyalecasino.com.js,CWE-1333,1
embol.com.js,CWE-1333,1
embol.com.js,CWE-1333,1
embol.com.js,CWE-1333,1
embol.com.js,CWE-1333,1
emilfrey.ch.js,CWE-1333,312
emilfrey.ch.js,CWE-1333,312
emilfrey.ch.js,CWE-1333,672
emilfrey.ch.js,CWE-1333,672
emilfrey.ch.js,CWE-1333,917
emilfrey.ch.js,CWE-1333,917
emilfrey.ch.js,CWE-1333,918
emilfrey.ch.js,CWE-1333,918
emilkpro.in.js,CWE-1333,1
emilkpro.in.js,CWE-1333,1
emlpayments.com.js,CWE-1333,76
emlpayments.com.js,CWE-1333,95
empleonuevo.com.js,CWE-1333,76
empleonuevo.com.js,CWE-1333,95
enciclopedia.cat.js,CWE-1333,20
ennissteel.com.js,CWE-1333,271
ennissteel.com.js,CWE-1333,271
ennissteel.com.js,CWE-1333,271
ennissteel.com.js,CWE-1333,271
ennissteel.com.js,CWE-1333,271
ennissteel.com.js,CWE-1333,271
eplay.com.js,CWE-1333,2
eplay.com.js,CWE-1333,2
erafrance.com.js,CWE-1333,312
erafrance.com.js,CWE-1333,312
erafrance.com.js,CWE-1333,675
erafrance.com.js,CWE-1333,675
erafrance.com.js,CWE-1333,920
erafrance.com.js,CWE-1333,920
erafrance.com.js,CWE-1333,921
erafrance.com.js,CWE-1333,921
esb.co.id.js,CWE-1333,312
esb.co.id.js,CWE-1333,312
esb.co.id.js,CWE-1333,675
esb.co.id.js,CWE-1333,675
esb.co.id.js,CWE-1333,920
esb.co.id.js,CWE-1333,920
esb.co.id.js,CWE-1333,921
esb.co.id.js,CWE-1333,921
esp.md.js,CWE-1333,20
etdonline.net.js,CWE-1333,312
etdonline.net.js,CWE-1333,312
etdonline.net.js,CWE-1333,660
etdonline.net.js,CWE-1333,660
etdonline.net.js,CWE-1333,905
etdonline.net.js,CWE-1333,905
etdonline.net.js,CWE-1333,906
etdonline.net.js,CWE-1333,906
eub.no.js,CWE-1333,2661
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.ie.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocamp.nl.js,CWE-1333,1
eurocash.pl.js,CWE-1333,479
eurocash.pl.js,CWE-1333,479
eurocash.pl.js,CWE-1333,1134
eurocash.pl.js,CWE-1333,1134
eurocash.pl.js,CWE-1333,1534
eurocash.pl.js,CWE-1333,1534
eurocash.pl.js,CWE-1333,1535
eurocash.pl.js,CWE-1333,1535
euroccor.com.js,CWE-1333,271
euroccor.com.js,CWE-1333,271
euroccor.com.js,CWE-1333,271
euroccor.com.js,CWE-1333,271
euroccor.com.js,CWE-1333,271
euroccor.com.js,CWE-1333,271
europcar.com.js,CWE-1333,76
europcar.com.js,CWE-1333,95
europcar.es.js,CWE-1333,76
europcar.es.js,CWE-1333,95
europcar.se.js,CWE-1333,76
europcar.se.js,CWE-1333,95
evrotip.mk.js,CWE-1333,343
evrotip.mk.js,CWE-1333,343
evrotip.mk.js,CWE-1333,1013
evrotip.mk.js,CWE-1333,1013
evrotip.mk.js,CWE-1333,1386
evrotip.mk.js,CWE-1333,1386
evrotip.mk.js,CWE-1333,1387
evrotip.mk.js,CWE-1333,1387
exclusivasex.com.br.js,CWE-1333,421
exclusivasex.com.br.js,CWE-1333,421
exclusivasex.com.br.js,CWE-1333,1074
exclusivasex.com.br.js,CWE-1333,1074
exclusivasex.com.br.js,CWE-1333,1465
exclusivasex.com.br.js,CWE-1333,1465
exclusivasex.com.br.js,CWE-1333,1466
exclusivasex.com.br.js,CWE-1333,1466
experify.io.js,CWE-1333,312
experify.io.js,CWE-1333,312
experify.io.js,CWE-1333,675
experify.io.js,CWE-1333,675
experify.io.js,CWE-1333,920
experify.io.js,CWE-1333,920
experify.io.js,CWE-1333,921
experify.io.js,CWE-1333,921
expomx.in.js,CWE-1333,1
expomx.in.js,CWE-1333,1
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,2414
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
extrapointsmb.com.js,CWE-1333,3156
eyeopeningpublications.com.js,CWE-1333,1
eyeopeningpublications.com.js,CWE-1333,1
f-b.no.js,CWE-1333,2661
f1000.com.js,CWE-1333,402
f1000.com.js,CWE-1333,482
fabric.io.js,CWE-1333,3
facilitygrid.net.js,CWE-1333,427
facilitygrid.net.js,CWE-1333,427
facilitygrid.net.js,CWE-1333,1082
facilitygrid.net.js,CWE-1333,1082
facilitygrid.net.js,CWE-1333,1473
facilitygrid.net.js,CWE-1333,1473
facilitygrid.net.js,CWE-1333,1474
facilitygrid.net.js,CWE-1333,1474
factoryauthorizedoutlet.com.js,CWE-1333,24
fairmoney.ng.js,CWE-1333,76
fairmoney.ng.js,CWE-1333,95
fairwear.org.js,CWE-1333,76
fairwear.org.js,CWE-1333,95
falesempremais.com.br.js,CWE-1333,271
falesempremais.com.br.js,CWE-1333,271
falesempremais.com.br.js,CWE-1333,271
falesempremais.com.br.js,CWE-1333,271
falesempremais.com.br.js,CWE-1333,271
falesempremais.com.br.js,CWE-1333,271
fanaposten.no.js,CWE-1333,2661
fanniefarmercandies.com.js,CWE-1333,312
fanniefarmercandies.com.js,CWE-1333,312
fanniefarmercandies.com.js,CWE-1333,672
fanniefarmercandies.com.js,CWE-1333,672
fanniefarmercandies.com.js,CWE-1333,917
fanniefarmercandies.com.js,CWE-1333,917
fanniefarmercandies.com.js,CWE-1333,918
fanniefarmercandies.com.js,CWE-1333,918
fanniemaecandy.com.js,CWE-1333,312
fanniemaecandy.com.js,CWE-1333,312
fanniemaecandy.com.js,CWE-1333,672
fanniemaecandy.com.js,CWE-1333,672
fanniemaecandy.com.js,CWE-1333,917
fanniemaecandy.com.js,CWE-1333,917
fanniemaecandy.com.js,CWE-1333,918
fanniemaecandy.com.js,CWE-1333,918
fanniemayconfections.com.js,CWE-1333,312
fanniemayconfections.com.js,CWE-1333,312
fanniemayconfections.com.js,CWE-1333,672
fanniemayconfections.com.js,CWE-1333,672
fanniemayconfections.com.js,CWE-1333,917
fanniemayconfections.com.js,CWE-1333,917
fanniemayconfections.com.js,CWE-1333,918
fanniemayconfections.com.js,CWE-1333,918
fanniemays.com.js,CWE-1333,312
fanniemays.com.js,CWE-1333,312
fanniemays.com.js,CWE-1333,672
fanniemays.com.js,CWE-1333,672
fanniemays.com.js,CWE-1333,917
fanniemays.com.js,CWE-1333,917
fanniemays.com.js,CWE-1333,918
fanniemays.com.js,CWE-1333,918
fanniemaysucks.com.js,CWE-1333,312
fanniemaysucks.com.js,CWE-1333,312
fanniemaysucks.com.js,CWE-1333,672
fanniemaysucks.com.js,CWE-1333,672
fanniemaysucks.com.js,CWE-1333,917
fanniemaysucks.com.js,CWE-1333,917
fanniemaysucks.com.js,CWE-1333,918
fanniemaysucks.com.js,CWE-1333,918
fans.ly.js,CWE-1333,312
fans.ly.js,CWE-1333,312
fans.ly.js,CWE-1333,672
fans.ly.js,CWE-1333,672
fans.ly.js,CWE-1333,917
fans.ly.js,CWE-1333,917
fans.ly.js,CWE-1333,918
fans.ly.js,CWE-1333,918
fansly.com.js,CWE-1333,312
fansly.com.js,CWE-1333,312
fansly.com.js,CWE-1333,672
fansly.com.js,CWE-1333,672
fansly.com.js,CWE-1333,917
fansly.com.js,CWE-1333,917
fansly.com.js,CWE-1333,918
fansly.com.js,CWE-1333,918
fantaculo.it.js,CWE-1333,312
fantaculo.it.js,CWE-1333,312
fantaculo.it.js,CWE-1333,672
fantaculo.it.js,CWE-1333,672
fantaculo.it.js,CWE-1333,917
fantaculo.it.js,CWE-1333,917
fantaculo.it.js,CWE-1333,918
fantaculo.it.js,CWE-1333,918
fantrax.com.js,CWE-1333,353
fantrax.com.js,CWE-1333,353
fantrax.com.js,CWE-1333,720
fantrax.com.js,CWE-1333,720
fantrax.com.js,CWE-1333,975
fantrax.com.js,CWE-1333,975
fantrax.com.js,CWE-1333,976
fantrax.com.js,CWE-1333,976
fanytel.com.js,CWE-1333,1
fanytel.com.js,CWE-1333,1
fashionunited.com.js,CWE-1333,1
fashionunited.com.js,CWE-1333,1
fashionunited.com.js,CWE-1333,1
fashionunited.es.js,CWE-1333,1
fashionunited.es.js,CWE-1333,1
fashionunited.es.js,CWE-1333,1
fashionunited.fr.js,CWE-1333,1
fashionunited.fr.js,CWE-1333,1
fashionunited.fr.js,CWE-1333,1
fashionunited.nl.js,CWE-1333,1
fashionunited.nl.js,CWE-1333,1
fashionunited.nl.js,CWE-1333,1
fashionunited.uk.js,CWE-1333,1
fashionunited.uk.js,CWE-1333,1
fashionunited.uk.js,CWE-1333,1
fastnetllc.com.js,CWE-1333,1
fastnetllc.com.js,CWE-1333,1
fbmproperty.com.js,CWE-1333,271
fbmproperty.com.js,CWE-1333,271
fbmproperty.com.js,CWE-1333,271
fbmproperty.com.js,CWE-1333,271
fbmproperty.com.js,CWE-1333,271
fbmproperty.com.js,CWE-1333,271
fdgon88.com.js,CWE-1333,1
fdgon88.com.js,CWE-1333,1
fiksuruoka.fi.js,CWE-1333,1261
fiksuruoka.fi.js,CWE-1333,1261
fiksuruoka.fi.js,CWE-1333,1261
fiksuruoka.fi.js,CWE-1333,1261
fiksuruoka.fi.js,CWE-1333,1261
filmashop.com.js,CWE-1333,1
filmashop.com.js,CWE-1333,1
finfog.ai.js,CWE-1333,1
finfog.ai.js,CWE-1333,1
firebase.com.js,CWE-1333,3
firebaseapp.com.js,CWE-1333,3
firstcry.com.js,CWE-1333,1
fischerverlage.de.js,CWE-1333,76
fischerverlage.de.js,CWE-1333,95
fishingplanet.org.js,CWE-1333,1
fishingplanet.org.js,CWE-1333,1
flannerbuchanan.com.js,CWE-1333,271
flannerbuchanan.com.js,CWE-1333,271
flannerbuchanan.com.js,CWE-1333,271
flannerbuchanan.com.js,CWE-1333,271
flannerbuchanan.com.js,CWE-1333,271
flannerbuchanan.com.js,CWE-1333,271
flattr.com.js,CWE-1333,1276
flattr.com.js,CWE-1333,1276
flattr.com.js,CWE-1333,1276
flattr.com.js,CWE-1333,1276
flattr.com.js,CWE-1333,1276
florabama.com.js,CWE-1333,271
florabama.com.js,CWE-1333,271
florabama.com.js,CWE-1333,271
florabama.com.js,CWE-1333,271
florabama.com.js,CWE-1333,271
florabama.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
floydmortuary.com.js,CWE-1333,271
foodello.be.js,CWE-1333,1261
foodello.be.js,CWE-1333,1261
foodello.be.js,CWE-1333,1261
foodello.be.js,CWE-1333,1261
foodello.be.js,CWE-1333,1261
foreverliving.com.js,CWE-1333,479
foreverliving.com.js,CWE-1333,479
foreverliving.com.js,CWE-1333,1134
foreverliving.com.js,CWE-1333,1134
foreverliving.com.js,CWE-1333,1534
foreverliving.com.js,CWE-1333,1534
foreverliving.com.js,CWE-1333,1535
foreverliving.com.js,CWE-1333,1535
fornaxco.com.js,CWE-1333,1
fornaxco.com.js,CWE-1333,1
fortify.com.js,CWE-1333,1
foxypool.io.js,CWE-1333,312
foxypool.io.js,CWE-1333,312
foxypool.io.js,CWE-1333,672
foxypool.io.js,CWE-1333,672
foxypool.io.js,CWE-1333,917
foxypool.io.js,CWE-1333,917
foxypool.io.js,CWE-1333,918
foxypool.io.js,CWE-1333,918
fptplay.net.vn.js,CWE-1333,76
fptplay.net.vn.js,CWE-1333,95
framatube.org.js,CWE-1333,312
framatube.org.js,CWE-1333,312
framatube.org.js,CWE-1333,672
framatube.org.js,CWE-1333,672
framatube.org.js,CWE-1333,917
framatube.org.js,CWE-1333,917
framatube.org.js,CWE-1333,918
framatube.org.js,CWE-1333,918
fredbeans.com.js,CWE-1333,1
freeutg.com.js,CWE-1333,1
freeutg.com.js,CWE-1333,1
fremover.no.js,CWE-1333,2661
frenchfunerals.com.js,CWE-1333,271
frenchfunerals.com.js,CWE-1333,271
frenchfunerals.com.js,CWE-1333,271
frenchfunerals.com.js,CWE-1333,271
frenchfunerals.com.js,CWE-1333,271
frenchfunerals.com.js,CWE-1333,271
freshserver.nu.js,CWE-1333,20
friscowebsites.com.js,CWE-1333,271
friscowebsites.com.js,CWE-1333,271
friscowebsites.com.js,CWE-1333,271
friscowebsites.com.js,CWE-1333,271
friscowebsites.com.js,CWE-1333,271
friscowebsites.com.js,CWE-1333,271
fruitbouquets.com.js,CWE-1333,2
fruitbouquets.com.js,CWE-1333,2
fuchsia.dev.js,CWE-1333,3
fuerteweb.info.js,CWE-1333,271
fuerteweb.info.js,CWE-1333,271
fuerteweb.info.js,CWE-1333,271
fuerteweb.info.js,CWE-1333,271
fuerteweb.info.js,CWE-1333,271
fuerteweb.info.js,CWE-1333,271
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funk.net.js,CWE-1333,1
funthonglotto.co.js,CWE-1333,384
funthonglotto.co.js,CWE-1333,384
funthonglotto.co.js,CWE-1333,1050
funthonglotto.co.js,CWE-1333,1050
funthonglotto.co.js,CWE-1333,1437
funthonglotto.co.js,CWE-1333,1437
funthonglotto.co.js,CWE-1333,1438
funthonglotto.co.js,CWE-1333,1438
furry34.com.js,CWE-1333,312
furry34.com.js,CWE-1333,312
furry34.com.js,CWE-1333,672
furry34.com.js,CWE-1333,672
furry34.com.js,CWE-1333,917
furry34.com.js,CWE-1333,917
furry34.com.js,CWE-1333,918
furry34.com.js,CWE-1333,918
fusker.xxx.js,CWE-1333,312
fusker.xxx.js,CWE-1333,312
fusker.xxx.js,CWE-1333,675
fusker.xxx.js,CWE-1333,675
fusker.xxx.js,CWE-1333,920
fusker.xxx.js,CWE-1333,920
fusker.xxx.js,CWE-1333,921
fusker.xxx.js,CWE-1333,921
futurepedia.io.js,CWE-1333,854
futy.io.js,CWE-1333,76
futy.io.js,CWE-1333,95
gaf.com.js,CWE-1333,1
gamecatering.de.js,CWE-1333,271
gamecatering.de.js,CWE-1333,271
gamecatering.de.js,CWE-1333,271
gamecatering.de.js,CWE-1333,271
gamecatering.de.js,CWE-1333,271
gamecatering.de.js,CWE-1333,271
gameflip.com.js,CWE-1333,2
gamezy.com.js,CWE-1333,76
gamezy.com.js,CWE-1333,95
gap.com.js,CWE-1333,1
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,2414
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
garbageday.email.js,CWE-1333,3156
gaultmillau.ch.js,CWE-1333,1
gaultmillau.ch.js,CWE-1333,1
gd.no.js,CWE-1333,2661
geometrydash.ee.js,CWE-1333,2
geometrydash.ee.js,CWE-1333,2
georgewbush.com.js,CWE-1333,1
georgewbush.com.js,CWE-1333,1
getaihere.com.js,CWE-1333,76
getaihere.com.js,CWE-1333,95
ggbazar.com.js,CWE-1333,76
ggbazar.com.js,CWE-1333,95
gggolf.ca.js,CWE-1333,271
gggolf.ca.js,CWE-1333,271
gggolf.ca.js,CWE-1333,271
gggolf.ca.js,CWE-1333,271
gggolf.ca.js,CWE-1333,271
gggolf.ca.js,CWE-1333,271
ghc.org.js,CWE-1333,1
ghc.org.js,CWE-1333,1
ghofi.net.js,CWE-1333,76
ghofi.net.js,CWE-1333,95
ghostmarket.io.js,CWE-1333,76
ghostmarket.io.js,CWE-1333,95
gilroygarlicfestival.com.js,CWE-1333,1
gilroygarlicfestival.com.js,CWE-1333,1
giroportal.com.br.js,CWE-1333,281
gleasonator.com.js,CWE-1333,1921
gleasonator.com.js,CWE-1333,1921
globaltvbc.com.js,CWE-1333,381
globaltvbc.com.js,CWE-1333,462
globlemath.com.js,CWE-1333,1
globlemath.com.js,CWE-1333,1
gloria-brides.com.js,CWE-1333,421
gloria-brides.com.js,CWE-1333,421
gloria-brides.com.js,CWE-1333,1074
gloria-brides.com.js,CWE-1333,1074
gloria-brides.com.js,CWE-1333,1465
gloria-brides.com.js,CWE-1333,1465
gloria-brides.com.js,CWE-1333,1466
gloria-brides.com.js,CWE-1333,1466
gmall.com.js,CWE-1333,1
gmall.com.js,CWE-1333,1
gme.cz.js,CWE-1333,384
gme.cz.js,CWE-1333,384
gme.cz.js,CWE-1333,1050
gme.cz.js,CWE-1333,1050
gme.cz.js,CWE-1333,1437
gme.cz.js,CWE-1333,1437
gme.cz.js,CWE-1333,1438
gme.cz.js,CWE-1333,1438
goblinscave.com.js,CWE-1333,1
goblinscave.com.js,CWE-1333,1
goldcenter.am.js,CWE-1333,76
goldcenter.am.js,CWE-1333,95
goldsmiths.co.uk.js,CWE-1333,1
golotto365.com.js,CWE-1333,384
golotto365.com.js,CWE-1333,384
golotto365.com.js,CWE-1333,1050
golotto365.com.js,CWE-1333,1050
golotto365.com.js,CWE-1333,1437
golotto365.com.js,CWE-1333,1437
golotto365.com.js,CWE-1333,1438
golotto365.com.js,CWE-1333,1438
google.dev.js,CWE-1333,3
goonhilly.org.js,CWE-1333,271
goonhilly.org.js,CWE-1333,271
goonhilly.org.js,CWE-1333,271
goonhilly.org.js,CWE-1333,271
goonhilly.org.js,CWE-1333,271
goonhilly.org.js,CWE-1333,271
goredb.com.js,CWE-1333,312
goredb.com.js,CWE-1333,312
goredb.com.js,CWE-1333,672
goredb.com.js,CWE-1333,672
goredb.com.js,CWE-1333,917
goredb.com.js,CWE-1333,917
goredb.com.js,CWE-1333,918
goredb.com.js,CWE-1333,918
goresee.com.js,CWE-1333,312
goresee.com.js,CWE-1333,312
goresee.com.js,CWE-1333,672
goresee.com.js,CWE-1333,672
goresee.com.js,CWE-1333,917
goresee.com.js,CWE-1333,917
goresee.com.js,CWE-1333,918
goresee.com.js,CWE-1333,918
gourmetads.com.js,CWE-1333,402
gourmetads.com.js,CWE-1333,482
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,2414
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
gpthacks.com.js,CWE-1333,3156
greatvoyeurvideo.com.js,CWE-1333,1
greenforce.com.js,CWE-1333,24
growthengine.com.js,CWE-1333,271
growthengine.com.js,CWE-1333,271
growthengine.com.js,CWE-1333,271
growthengine.com.js,CWE-1333,271
growthengine.com.js,CWE-1333,271
growthengine.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
grupowish.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
gryphonhr.com.js,CWE-1333,271
guarantee789.com.js,CWE-1333,384
guarantee789.com.js,CWE-1333,384
guarantee789.com.js,CWE-1333,1050
guarantee789.com.js,CWE-1333,1050
guarantee789.com.js,CWE-1333,1437
guarantee789.com.js,CWE-1333,1437
guarantee789.com.js,CWE-1333,1438
guarantee789.com.js,CWE-1333,1438
gucciosteria.com.js,CWE-1333,55
gucciosteria.com.js,CWE-1333,72
guykawasaki.com.js,CWE-1333,408
guykawasaki.com.js,CWE-1333,488
gvine.cc.js,CWE-1333,1
gvine.cc.js,CWE-1333,1
gxs.com.js,CWE-1333,1
h24.ua.js,CWE-1333,351
h24.ua.js,CWE-1333,351
h24.ua.js,CWE-1333,1021
h24.ua.js,CWE-1333,1021
h24.ua.js,CWE-1333,1407
h24.ua.js,CWE-1333,1407
h24.ua.js,CWE-1333,1408
h24.ua.js,CWE-1333,1408
ha-halden.no.js,CWE-1333,2661
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haal.fashion.js,CWE-1333,2
haberport.com.js,CWE-1333,1
hammerporno.xxx.js,CWE-1333,1
handelszeitung.ch.js,CWE-1333,1
handelszeitung.ch.js,CWE-1333,1
hardzone.es.js,CWE-1333,400
hardzone.es.js,CWE-1333,480
hartquistfuneral.com.js,CWE-1333,271
hartquistfuneral.com.js,CWE-1333,271
hartquistfuneral.com.js,CWE-1333,271
hartquistfuneral.com.js,CWE-1333,271
hartquistfuneral.com.js,CWE-1333,271
hartquistfuneral.com.js,CWE-1333,271
hayday.com.js,CWE-1333,76
