file_name,cwe,line
sarkariresult.app.js,CWE-20,99
sarkarihelp24.in.js,CWE-20,99
sarkaricash.com.js,CWE-20,99
sansar24.com.js,CWE-20,99
sanctioned-suicide.net.js,CWE-20,6
sanakirja.fi.js,CWE-20,1261
sanageethtamilnovels.com.js,CWE-20,37
samperals.net.js,CWE-20,6
samp-rp.su.js,CWE-20,37
samp-rp.online.js,CWE-20,37
sammyboy.com.js,CWE-20,37
sakla2.live.js,CWE-20,1929
sakla.live.js,CWE-20,1929
saintsrowmods.com.js,CWE-20,37
sahbak.co.il.js,CWE-20,1870
saddlehunter.com.js,CWE-20,37
sabc-plus.com.js,CWE-20,43
sabah.com.tr.js,CWE-20,28
saab-cars.de.js,CWE-20,37
rvforum.net.js,CWE-20,37
rutor24.to.js,CWE-20,37
rutor.dev.js,CWE-20,37
rutadirecta.com.js,CWE-20,1989
rusfishing.ru.js,CWE-20,37
ruralmailtalk.com.js,CWE-20,37
runeterra.ar.js,CWE-20,1258
rule34vault.com.js,CWE-20,1258
rule34.xyz.js,CWE-20,1989
rukhuay100.net.js,CWE-20,1930
rubus.kz.js,CWE-20,10
ruaypanlan.com.js,CWE-20,1930
rpnation.com.js,CWE-20,37
rotaryforum.com.js,CWE-20,37
rose-neath.com.js,CWE-20,413
rollertuningpage.de.js,CWE-20,37
roleplay.co.uk.js,CWE-20,6
roguefitness.com.js,CWE-20,273
rogueeurope.eu.js,CWE-20,273
roforum.net.js,CWE-20,12
roboter-forum.com.js,CWE-20,37
roamingexpress.com.js,CWE-20,99
rmmedia.ru.js,CWE-20,37
rks-gov.net.js,CWE-20,10
riverdavesplace.com.js,CWE-20,6
rikstoto.no.js,CWE-20,1258
riemannfamily.com.js,CWE-20,413
rideemcowboys.com.js,CWE-20,37
ria-link.ru.js,CWE-20,37
rhsw.biz.js,CWE-20,37
rheinforum.com.js,CWE-20,37
rfactorcentral.com.js,CWE-20,37
reumatoide.it.js,CWE-20,413
retromaniax.gr.js,CWE-20,37
retkikartta.fi.js,CWE-20,1989
reporternewspapers.net.js,CWE-20,29
reporteris.ro.js,CWE-20,29
replica-watch.info.js,CWE-20,37
rentomojo.com.js,CWE-20,38
renaultfanclub.com.js,CWE-20,37
remotes.com.uy.js,CWE-20,12
relojes-especiales.com.js,CWE-20,37
reliefcaremidland.com.js,CWE-20,413
relaxdir.com.js,CWE-20,6
reefcentral.com.js,CWE-20,37
reef2reef.com.js,CWE-20,37
reduser.net.js,CWE-20,37
redpassion.co.uk.js,CWE-20,37
redimin.cl.js,CWE-20,99
redguides.com.js,CWE-20,6
red-redial.net.js,CWE-20,97
red-i.com.ar.js,CWE-20,2057
red-forum.com.js,CWE-20,6
red-bet.bet.js,CWE-20,1930
recordstoreday.co.uk.js,CWE-20,413
recording.de.js,CWE-20,37
receivablesradius.com.js,CWE-20,168
reblogme.com.js,CWE-20,178
realmadrid.es.js,CWE-20,7443
realmadrid.com.js,CWE-20,7443
realaudio.com.js,CWE-20,1
readynetsolutions.com.js,CWE-20,413
reactnative.dev.js,CWE-20,4303
reactnative.dev.js,CWE-20,2757
reaa.ru.js,CWE-20,37
rccrawler.com.js,CWE-20,37
rcahousepoints.com.js,CWE-20,9
rc-network.de.js,CWE-20,37
rbn.com.js,CWE-20,1
rb.no.js,CWE-20,2745
rb.no.js,CWE-20,485
raumnes.no.js,CWE-20,2745
raumnes.no.js,CWE-20,485
rastreae.com.br.js,CWE-20,1891
raretechonline.com.js,CWE-20,1883
rapido.rentals.js,CWE-20,1258
raovatsomot.com.js,CWE-20,37
rankiq.app.js,CWE-20,2057
ramsondemand.com.js,CWE-20,37
raid.lt.js,CWE-20,1929
rage3d.com.js,CWE-20,37
rafu.com.js,CWE-20,6
radioparadise.com.js,CWE-20,1243
radiogyan.com.js,CWE-20,771
radioforen.de.js,CWE-20,37
racinggamesforum.com.js,CWE-20,37
raceny.com.js,CWE-20,37
rac-forum.org.js,CWE-20,37
rabotniki.ua.js,CWE-20,7
quotev.com.js,CWE-20,26
questionablequesting.com.js,CWE-20,37
quantnet.com.js,CWE-20,37
qualtrim.com.js,CWE-20,1258
qponmobile.com.js,CWE-20,1137
qponmobile.com.js,CWE-20,1137
qponmobile.com.js,CWE-20,1
qcitymetro.com.js,CWE-20,6
qbix.com.js,CWE-20,52
pyra-handheld.com.js,CWE-20,37
pvz.moe.js,CWE-20,37
puntroadend.com.js,CWE-20,37
psrs-peers.org.js,CWE-20,99
psd-tutorials.de.js,CWE-20,37
prv.kz.js,CWE-20,10
promomarketing.com.js,CWE-20,1258
promitheies.gr.js,CWE-20,1258
programateapuesto.pe.js,CWE-20,1251
prod888.com.js,CWE-20,1930
pro-dex.com.js,CWE-20,413
prize99-bet.com.js,CWE-20,25
primesugar.com.tw.js,CWE-20,748
presencing.org.js,CWE-20,14
premium789.com.js,CWE-20,1930
prayerrequest.com.js,CWE-20,37
praticabr.com.js,CWE-20,413
praisecharts.com.js,CWE-20,1261
pradeshtak.com.js,CWE-20,99
powellfuneralhomes.com.js,CWE-20,413
powa.com.js,CWE-20,1
possum.city.js,CWE-20,1627
portugol.dev.js,CWE-20,1258
portmone.com.ua.js,CWE-20,1258
popstroke.com.js,CWE-20,187
popstroke.com.js,CWE-20,127
popstroke.com.js,CWE-20,82
popstroke.com.js,CWE-20,14
popstroke.com.js,CWE-20,13
popstroke.com.js,CWE-20,12
popehat.com.js,CWE-20,113
pontocom.net.br.js,CWE-20,413
poljoprivredni-forum.com.js,CWE-20,37
poljoinfo.com.js,CWE-20,37
politics.ie.js,CWE-20,37
pokerchipforum.com.js,CWE-20,37
pokemon-auto-chess.com.js,CWE-20,59
pokecommunity.com.js,CWE-20,6
pogodynka.pl.js,CWE-20,1239
pne-online.net.js,CWE-20,37
pmsuryagharyojana.net.js,CWE-20,99
pmsuryagharyojana.in.js,CWE-20,99
pmsuryaghar.org.in.js,CWE-20,99
pmsuryaghar.com.js,CWE-20,99
pmschemehub.in.js,CWE-20,99
pleasurepier.com.js,CWE-20,413
pleaks.se.js,CWE-20,6
plctalk.net.js,CWE-20,37
playmax.mx.js,CWE-20,27
playgameoflife.com.js,CWE-20,32
playforum1.ru.js,CWE-20,37
playforum.site.js,CWE-20,37
playforum.pro.js,CWE-20,37
playforum.info.js,CWE-20,37
playersquared.com.js,CWE-20,37
plasterersforum.com.js,CWE-20,37
planetcricket.org.js,CWE-20,37
planetcalypsoforum.com.js,CWE-20,37
planet-liebe.com.js,CWE-20,37
placetoplug.com.js,CWE-20,1258
placementstore.com.js,CWE-20,99
pixelmonrealms.com.js,CWE-20,37
pixcap.com.js,CWE-20,1
pipesmokersdens.com.js,CWE-20,37
pinoygamer.ph.js,CWE-20,6
pinkfishmedia.net.js,CWE-20,37
pinguinradio.com.js,CWE-20,1246
pilotsofamerica.com.js,CWE-20,37
devargasfuneral.com.js,CWE-20,413
pika.host.js,CWE-20,37
pika-network.net.js,CWE-20,37
picturepub.net.js,CWE-20,37
physicsforums.com.js,CWE-20,37
phayahong789.com.js,CWE-20,1930
phantompilots.com.js,CWE-20,12
phantombullet.net.js,CWE-20,37
penturners.org.js,CWE-20,37
pekao24.pl.js,CWE-20,1258
peerfly.com.js,CWE-20,37
pebforum.com.js,CWE-20,37
pdfhai.co.in.js,CWE-20,99
pdalife.to.js,CWE-20,153
pcsdetran.rs.gov.br.js,CWE-20,1246
pcreview.co.uk.js,CWE-20,6
pbcdci.cn.js,CWE-20,9
paysenger.com.js,CWE-20,3905
paysenger.com.js,CWE-20,3853
paysenger.com.js,CWE-20,772
paydaysay.com.js,CWE-20,35
paydayportal.com.js,CWE-20,1246
pawin789.net.js,CWE-20,1930
patton.io.js,CWE-20,1891
pattayaforum.net.js,CWE-20,37
passiflora.ru.js,CWE-20,37
parrotforums.com.js,CWE-20,37
parkingboxx.com.js,CWE-20,413
parkerlabz.club.js,CWE-20,37
paricazino.com.js,CWE-20,74
paricazino.com.js,CWE-20,59
paricazino.com.js,CWE-20,54
paricazino.com.js,CWE-20,46
paricazino.com.js,CWE-20,31
paricazino.com.js,CWE-20,26
paricazino.com.js,CWE-20,11
parcours-gagnants.leclerc.js,CWE-20,1258
paradisefuneralchapel.com.js,CWE-20,413
paperzonevn.com.js,CWE-20,37
paperearn.com.js,CWE-20,100
paotoong168.com.js,CWE-20,1930
pando.life.js,CWE-20,23
paflyfish.com.js,CWE-20,37
pacificwestcollege.com.js,CWE-20,99
pacificnorthwestplumbing.com.js,CWE-20,413
p.lu.js,CWE-20,1258
oyoy.com.js,CWE-20,1
ouvirmusica.com.br.js,CWE-20,69
ouvirmusica.com.br.js,CWE-20,39
outliermedia.org.js,CWE-20,6
ourweekly.com.js,CWE-20,29
ourdailyverse.com.js,CWE-20,113
otomotiv-forum.com.js,CWE-20,37
otland.net.js,CWE-20,37
oskar.com.pl.js,CWE-20,1258
orkmes.com.js,CWE-20,37
orai.biz.js,CWE-20,9
optimy.app.js,CWE-20,1930
opelim.net.js,CWE-20,37
opel-insignia.su.js,CWE-20,203
opeforum.com.js,CWE-20,37
op.no.js,CWE-20,2745
op.no.js,CWE-20,485
onthemarket.com.js,CWE-20,50
onnbikes.com.js,CWE-20,1261
only.one.js,CWE-20,1246
onlinejobhelp.in.js,CWE-20,99
oneskin.co.js,CWE-20,58
onemillionpredictions.com.js,CWE-20,677
onelastforum.com.js,CWE-20,37
one88yingchao.com.js,CWE-20,12
one88bth.com.js,CWE-20,12
one2three.app.js,CWE-20,1261
one-lotto.com.js,CWE-20,1930
omanacademy.com.js,CWE-20,29
oma.sk.js,CWE-20,100
olysteel.com.js,CWE-20,413
olybet.com.js,CWE-20,67
oll.vodka.js,CWE-20,91
olgoirani.com.js,CWE-20,1957
oldcoinprice.in.js,CWE-20,100
okshooters.com.js,CWE-20,37
oilclub.pl.js,CWE-20,37
ohioes.com.js,CWE-20,1957
ogboards.com.js,CWE-20,37
aussiestockforums.com.js,CWE-20,37
offtopic.com.js,CWE-20,37
offshorecorptalk.com.js,CWE-20,37
odum.cl.js,CWE-20,37
occom.com.au.js,CWE-20,34
oakleyforum.com.js,CWE-20,37
nzcforum.com.js,CWE-20,37
nygunforum.com.js,CWE-20,37
nyetroms.no.js,CWE-20,2745
nyetroms.no.js,CWE-20,485
nycfire.net.js,CWE-20,37
nvsadmissionclassnine.in.js,CWE-20,99
nvsadmission.co.in.js,CWE-20,99
nuzlockeforums.com.js,CWE-20,6
nursingpaper.com.js,CWE-20,41
nulledfrm.com.js,CWE-20,37
nulled.cc.js,CWE-20,37
nuepa.org.js,CWE-20,99
ntp.com.js,CWE-20,1
nth.ch.js,CWE-20,17
nsxprime.com.js,CWE-20,37
nswangy.me.js,CWE-20,37
nsfwph.com.js,CWE-20,37
nsfas-applications.co.za.js,CWE-20,99
nrcddp.org.js,CWE-20,100
npccindia.com.js,CWE-20,99
novanon.net.js,CWE-20,37
norwegen-angelforum.de.js,CWE-20,37
northeastshooters.com.js,CWE-20,6
nordestao.com.br.js,CWE-20,1912
nord-ad.dk.js,CWE-20,413
nopixel.net.js,CWE-20,37
noorvision.com.js,CWE-20,9
noorgram.ir.js,CWE-20,37
nomessobrenomes.com.js,CWE-20,10
nolio.io.js,CWE-20,103
nohomers.net.js,CWE-20,37
nodzway.com.js,CWE-20,37
nobleschools.org.js,CWE-20,29
nma-fallout.com.js,CWE-20,37
nl7za.com.js,CWE-20,99
nkiticampus.com.js,CWE-20,99
njoftime.com.js,CWE-20,37
niyom789.com.js,CWE-20,1930
niveshcalculator.in.js,CWE-20,99
nirjonmela.com.js,CWE-20,37
nightride.fm.js,CWE-20,132
nigerianbulletin.com.js,CWE-20,12
nieuwrechts.nl.js,CWE-20,1258
nic.box.js,CWE-20,413
ngrx.io.js,CWE-20,1258
nextvision.mx.js,CWE-20,11
nextinpact.com.js,CWE-20,748
next.ink.js,CWE-20,748
newsofkannada.com.js,CWE-20,99
news.at.js,CWE-20,7
newdayrp.com.js,CWE-20,6
newcomerdayton.com.js,CWE-20,413
newcomeralbany.com.js,CWE-20,413
netxtra.net.js,CWE-20,413
networld.at.js,CWE-20,7
netizion.com.js,CWE-20,37
netacad.com.js,CWE-20,36
nervosperifericos.com.br.js,CWE-20,413
nerobetgirisi.info.js,CWE-20,37
neonvegas.com.js,CWE-20,1258
neets.net.js,CWE-20,6
needsoftelangana.com.js,CWE-20,99
needlesandgrooves.com.js,CWE-20,37
nearresult.org.js,CWE-20,99
nd.edu.js,CWE-20,103
nd.edu.js,CWE-20,95
nc4x4.com.js,CWE-20,37
naxja.org.js,CWE-20,37
navy-net.co.uk.js,CWE-20,37
navigate360vm.com.js,CWE-20,628
navbharattimes.com.js,CWE-20,610
naturabuy.fr.js,CWE-20,285
natee998.com.js,CWE-20,1930
nastyz28.com.js,CWE-20,37
nastaliqonline.ir.js,CWE-20,11
naralot.com.js,CWE-20,1930
nannyservices.ca.js,CWE-20,1258
nannuka.com.js,CWE-20,218
nailpub.ru.js,CWE-20,37
nahverkehrsforum.net.js,CWE-20,37
nagumo.com.br.js,CWE-20,1239
naderalterations.com.js,CWE-20,99
myweblinx.net.js,CWE-20,4375
mythiccraft.io.js,CWE-20,37
mysitemapgenerator.com.js,CWE-20,2
mysarkarimitra.in.js,CWE-20,99
myphotobook.de.js,CWE-20,1261
mypancake.cafe.js,CWE-20,6
mynissanleaf.com.js,CWE-20,6
mynattfh.com.js,CWE-20,413
mymemberspot.de.js,CWE-20,1258
myitero.com.js,CWE-20,1258
mygrandrv.com.js,CWE-20,37
myfin.mx.js,CWE-20,15
myfiditalia.it.js,CWE-20,1246
myescort.lu.js,CWE-20,413
myboerse.bz.js,CWE-20,37
mybeautybrides.net.js,CWE-20,1957
my188sports.com.js,CWE-20,12
my188bet.com.js,CWE-20,12
muzickicentar.com.js,CWE-20,1948
mutualev.com.js,CWE-20,99
musiker-board.de.js,CWE-20,37
munkong100.com.js,CWE-20,1930
munjailotto.net.js,CWE-20,1930
mungkornthong789.com.js,CWE-20,1930
muhabbetkusu.com.tr.js,CWE-20,37
muabanvn.net.js,CWE-20,37
mtu.edu.js,CWE-20,123
mtberos.com.js,CWE-20,37
msvportal.de.js,CWE-20,37
msdm.ru.js,CWE-20,11
mrantifun.net.js,CWE-20,37
mr7bagulf.com.js,CWE-20,99
mp4tamil.com.js,CWE-20,10
movieside.de.js,CWE-20,37
moviehunterz.cc.js,CWE-20,37
mouthmunz.com.js,CWE-20,37
motoredbikes.com.js,CWE-20,37
motomate123.com.js,CWE-20,1258
mosaicco.com.js,CWE-20,94
morphmarket.com.js,CWE-20,99
morningchalkup.com.js,CWE-20,113
morgansd.org.js,CWE-20,413
moresliv.cc.js,CWE-20,37
moopy.co.uk.js,CWE-20,37
montra100.com.js,CWE-20,1930
money.app.js,CWE-20,630
mojportal.hr.js,CWE-20,1
modrsbook.com.js,CWE-20,103
modernmuzzleloader.com.js,CWE-20,6
modengine.net.js,CWE-20,37
moco360.media.js,CWE-20,6
mobifacil.com.br.js,CWE-20,86
mmx.com.js,CWE-20,1
mmpos.eu.js,CWE-20,1258
mmo4me.com.js,CWE-20,37
destinytrialsreport.com.js,CWE-20,1258
mmgp.com.js,CWE-20,37
mlwbd.to.js,CWE-20,9
mk1688lotto.info.js,CWE-20,1930
mitienda.mx.js,CWE-20,512
missionlocal.org.js,CWE-20,6
miragecraft.net.js,CWE-20,37
minimins.com.js,CWE-20,37
mineleak.pro.js,CWE-20,37
minebbs.com.js,CWE-20,6
minds.com.js,CWE-20,1258
miltalk.net.js,CWE-20,37
millerfhc.com.js,CWE-20,413
militaryimages.net.js,CWE-20,37
militaryautosource.com.js,CWE-20,1261
milfat.com.js,CWE-20,37
milanworld.net.js,CWE-20,37
mikeysboard.com.js,CWE-20,37
migratoria.it.js,CWE-20,37
mhandee.net.js,CWE-20,1930
mhadalotteryinfo.com.js,CWE-20,99
mh-live.com.js,CWE-20,99
mgevs.com.js,CWE-20,37
meteodue.it.js,CWE-20,37
metaldetectingforum.com.js,CWE-20,37
mentaframework.org.js,CWE-20,1948
mendozapost.com.js,CWE-20,112
meleklermekani.com.js,CWE-20,37
melbournevictory.com.au.js,CWE-20,27
meineta.at.js,CWE-20,73
meheng999.com.js,CWE-20,1930
megalot168.com.js,CWE-20,1930
geschichtsforum.de.js,CWE-20,37
mediotejo.net.js,CWE-20,67
mediotejo.net.js,CWE-20,29
mediaoptions.com.js,CWE-20,1
mdshooters.com.js,CWE-20,37
mconverter.eu.js,CWE-20,9
mcdiamondfire.com.js,CWE-20,37
mcculloughfh.com.js,CWE-20,413
mccomasfuneralhome.com.js,CWE-20,413
mc-tr.com.js,CWE-20,12
mc-th.org.js,CWE-20,37
mazdas247.com.js,CWE-20,37
mazdaklan.cz.js,CWE-20,37
mazda-forum.info.js,CWE-20,37
mayday.rocks.js,CWE-20,677
mavicpilots.com.js,CWE-20,6
mattersofsize.com.js,CWE-20,37
matariya.com.js,CWE-20,99
massagevua.net.js,CWE-20,37
massageplanet.net.js,CWE-20,37
massage-forum.com.js,CWE-20,37
marugujarat.in.js,CWE-20,99
martview-forum.com.js,CWE-20,37
marioboards.com.js,CWE-20,37
marcorubber.com.js,CWE-20,1243
audiosciencereview.com.js,CWE-20,37
marathonstadium.com.js,CWE-20,37
mapatisserie.net.js,CWE-20,99
manee159.info.js,CWE-20,1930
mandikerates.in.js,CWE-20,99
malwaretips.com.js,CWE-20,37
mallikamanivannan.com.js,CWE-20,37
malco.com.js,CWE-20,20
mahnfamilyfuneralhome.com.js,CWE-20,413
mahitisiri.com.js,CWE-20,99
mahatmapost.com.js,CWE-20,99
madaran.net.js,CWE-20,37
macuser.de.js,CWE-20,37
macsecurity.net.js,CWE-20,10
macrodroidforum.com.js,CWE-20,37
macosx.com.js,CWE-20,37
mac-forums.com.js,CWE-20,37
m2catalyst.com.js,CWE-20,413
lyrecocontract.se.js,CWE-20,12
lumoplay.com.js,CWE-20,1258
luminatofestival.com.js,CWE-20,413
ludomah.com.js,CWE-20,37
lucidowners.com.js,CWE-20,37
lpsg.com.js,CWE-20,37
lpmusic.com.js,CWE-20,3
lowpass.cc.js,CWE-20,113
lottoplay24.net.js,CWE-20,1930
lottomeetang.com.js,CWE-20,1930
lottofy.com.js,CWE-20,161
lostgolfballs.com.js,CWE-20,1258
lordandstephens.com.js,CWE-20,413
loquax.co.uk.js,CWE-20,37
looksmax.org.js,CWE-20,37
lookloterias.com.js,CWE-20,1
longhaircareforums.com.js,CWE-20,37
longhaircareforum.com.js,CWE-20,37
londonred.com.js,CWE-20,413
loksatta.com.js,CWE-20,29
lokmatnews.in.js,CWE-20,10
localsearchforum.com.js,CWE-20,37
livejumping.com.js,CWE-20,1930
liumingye.cn.js,CWE-20,1632
littledebbie.com.js,CWE-20,413
liteip.com.js,CWE-20,413
listglobally.com.js,CWE-20,1912
linknbio.com.js,CWE-20,146
limeroad.com.js,CWE-20,317
licmerchant.co.in.js,CWE-20,99
libero.it.js,CWE-20,160
lianmovie.com.js,CWE-20,340
leurredelapeche.fr.js,CWE-20,97
lespaulforum.com.js,CWE-20,37
lendirabg.fun.js,CWE-20,37
lebonheur.org.js,CWE-20,91
learnit.ir.js,CWE-20,35
learningbeyondpaper.com.js,CWE-20,413
leakimedia.com.js,CWE-20,37
leaked.cx.js,CWE-20,37
leadingdigitalgovs.org.js,CWE-20,99
lea.pet.js,CWE-20,1627
lbbusinessjournal.com.js,CWE-20,29
layerfive.com.js,CWE-20,413
lawnmowerforum.com.js,CWE-20,37
laurette-theatre.fr.js,CWE-20,413
latamcompra.com.js,CWE-20,1258
langhamhotels.com.js,CWE-20,87
langelands.com.js,CWE-20,413
laneros.com.js,CWE-20,37
lancarwd.com.js,CWE-20,12
lamode.tn.js,CWE-20,91
lacartedescolocs.com.js,CWE-20,10
labrc.name.js,CWE-20,37
laagendalsposten.no.js,CWE-20,2745
laagendalsposten.no.js,CWE-20,485
l1nk.dev.js,CWE-20,8
kycport.com.js,CWE-20,96
kwanjailotto.com.js,CWE-20,1930
kvsadmission.co.in.js,CWE-20,99
kvkbuldhana.org.js,CWE-20,99
kv.no.js,CWE-20,2745
kv.no.js,CWE-20,485
kurzweil.com.js,CWE-20,30
kukai.app.js,CWE-20,6
krs.no.js,CWE-20,2745
krs.no.js,CWE-20,485
kosmolot.com.ua.js,CWE-20,3
kopikot.ru.js,CWE-20,1891
kopalnia.pl.js,CWE-20,1929
koon88.net.js,CWE-20,1930
kongreuzmani.com.js,CWE-20,189
konekansa.net.js,CWE-20,37
kognitive.app.js,CWE-20,1930
knorr-bremse.com.js,CWE-20,1258
knightsbrides.com.js,CWE-20,2057
klondike-online.com.js,CWE-20,2057
klocksnack.se.js,CWE-20,37
kissvk.com.js,CWE-20,191
kishanyojana.com.js,CWE-20,99
kirmesforum.de.js,CWE-20,37
kip-learn.com.js,CWE-20,1258
kinktalk.com.js,CWE-20,6
kingwinns.net.js,CWE-20,2057
kingkongxo.com.js,CWE-20,673
kijijiforums.com.js,CWE-20,37
kiafaq.com.js,CWE-20,37
khumsup899.com.js,CWE-20,1930
khoolood.com.js,CWE-20,147
kenhsinhvien.vn.js,CWE-20,6
kemahboardwalk.com.js,CWE-20,413
kcak11.com.js,CWE-20,10
katzen-forum.net.js,CWE-20,37
katmoviehd.hair.js,CWE-20,99
kathaiaruvi.com.js,CWE-20,37
kannadasiri.in.js,CWE-20,99
kannadapdf.com.js,CWE-20,99
kannadabindu.com.js,CWE-20,99
kannadaanews.com.js,CWE-20,99
kamernet.nl.js,CWE-20,22
kalyanpanelchart.in.js,CWE-20,107
kaizenep.com.js,CWE-20,1261
kahanisex.net.js,CWE-20,37
kadinlarkulubu.com.js,CWE-20,37
kadhaithari.com.js,CWE-20,37
kadastralekaart.com.js,CWE-20,1258
kachishop.com.js,CWE-20,40
kaartje2go.nl.js,CWE-20,63
kaartje2go.nl.js,CWE-20,13
kaartje2go.be.js,CWE-20,63
kaartje2go.be.js,CWE-20,13
k98kforum.com.js,CWE-20,37
jyadadekho.com.js,CWE-20,99
jvideos.net.js,CWE-20,1258
juznatribina.net.js,CWE-20,37
justplainpolitics.com.js,CWE-20,37
juegosf2p.com.js,CWE-20,37
jtmorriss.com.js,CWE-20,413
jsdelivr.top.js,CWE-20,37
jroller.com.js,CWE-20,1948
jref.com.js,CWE-20,6
jokaroom.net.js,CWE-20,29
johnsonfuneralhome.net.js,CWE-20,413
johnniekashkingscasino.com.js,CWE-20,2057
jobware.net.js,CWE-20,1258
jobware.de.js,CWE-20,1258
jobforfresher.in.js,CWE-20,99
jntukexams.net.js,CWE-20,99
jlf.fi.js,CWE-20,37
jkchrome.com.js,CWE-20,99
jioevents.com.js,CWE-20,1243
jharnet.com.js,CWE-20,99
jetboaters.net.js,CWE-20,37
jesseshunting.com.js,CWE-20,37
jeevansathi.com.js,CWE-20,8
jeepkj.com.js,CWE-20,6
javichuparadise.com.js,CWE-20,37
jav-forum.com.js,CWE-20,37
jamiiforums.com.js,CWE-20,37
jameshfisher.com.js,CWE-20,1
jamboards.com.js,CWE-20,6
jakdojade.pl.js,CWE-20,1258
jabka.skin.js,CWE-20,1245
ivcert.net.js,CWE-20,10
itwcreativeworks.com.js,CWE-20,154
israfan.com.js,CWE-20,113
ispace.ge.js,CWE-20,2
island-of-pleasure.com.js,CWE-20,37
islam-tr.org.js,CWE-20,6
ischool.gr.js,CWE-20,37
ironmagazineforums.com.js,CWE-20,37
irate4x4.com.js,CWE-20,37
irantk.ir.js,CWE-20,37
iphonepricehk.com.js,CWE-20,1738
ipcc.ca.js,CWE-20,413
ipcamtalk.com.js,CWE-20,37
ip-phone-forum.de.js,CWE-20,37
iotsecurityfoundation.org.js,CWE-20,29
interfaithlovers.com.js,CWE-20,12
installbaseforum.com.js,CWE-20,12
inspirepilots.com.js,CWE-20,37
insidecompracing.com.js,CWE-20,37
injusticewatch.org.js,CWE-20,29
ingeaa.com.mx.js,CWE-20,413
infotrafic.com.js,CWE-20,1891
informatiquenews.fr.js,CWE-20,701
indianpostofficerecruitment.com.js,CWE-20,100
indianewzportal.com.js,CWE-20,99
indiajobshelp.in.js,CWE-20,99
indiagovthub.in.js,CWE-20,99
indiadainiknews.com.js,CWE-20,99
independentespanol.com.js,CWE-20,744
incruises.com.js,CWE-20,10
incruises.co.js,CWE-20,10
incels.is.js,CWE-20,37
in-gl.de.js,CWE-20,29
imakan.app.js,CWE-20,413
imagearchive.com.js,CWE-20,6
ilvesfoorumi.com.js,CWE-20,37
illinoisloyalty.com.js,CWE-20,37
ilforumdeibrutti.is.js,CWE-20,37
iidb.org.js,CWE-20,37
ihsafootball.com.js,CWE-20,10
ihmshimla.org.js,CWE-20,99
ihfwkolkata.org.js,CWE-20,99
iharstad.no.js,CWE-20,2745
iharstad.no.js,CWE-20,485
ignboards.com.js,CWE-20,37
ifinnmark.no.js,CWE-20,2745
ifinnmark.no.js,CWE-20,485
ifapray.org.js,CWE-20,29
idtlearning.com.js,CWE-20,413
ideefix.at.js,CWE-20,413
idana.app.js,CWE-20,1258
idacomp.net.js,CWE-20,413
iczmpodisha.org.js,CWE-20,99
icmag.com.js,CWE-20,37
iclasspro.com.js,CWE-20,413
icacollege.org.js,CWE-20,99
ibizaclubpt.com.js,CWE-20,37
i-meble.eu.js,CWE-20,233
i-meble.eu.js,CWE-20,43
hyundai-club.eu.js,CWE-20,37
hypixel.net.js,CWE-20,37
hyperfront.io.js,CWE-20,11
hyperallergic.com.js,CWE-20,67
hyperallergic.com.js,CWE-20,29
husbilsklubben.se.js,CWE-20,37
hunttalk.com.js,CWE-20,37
hunimalis.com.js,CWE-20,10
hungryliononlinelearning.co.za.js,CWE-20,81
humphreyscountynursinghome.org.js,CWE-20,99
hubsystems.com.au.js,CWE-20,29
huayyim.site.js,CWE-20,1930
huaytiger.com.js,CWE-20,1930
huaytaidin.online.js,CWE-20,1930
huaymungkon.com.js,CWE-20,1930
huayheng24.com.js,CWE-20,1930
huaydung100.com.js,CWE-20,1930
huayded100.com.js,CWE-20,1930
huaydara100.net.js,CWE-20,1930
huaychang100.com.js,CWE-20,1930
htforum.net.js,CWE-20,37
hranidengi.com.js,CWE-20,37
houten.nl.js,CWE-20,111
house-of-usenet.com.js,CWE-20,37
hornfans.com.js,CWE-20,37
hooghlywomenscollege.org.js,CWE-20,99
hood.de.js,CWE-20,22
honeywellstore.com.js,CWE-20,10
hondasxs.com.js,CWE-20,6
hogatoga.com.js,CWE-20,100
hofffuneral.com.js,CWE-20,413
hnncsb.org.js,CWE-20,413
hiveworkshop.com.js,CWE-20,6
hispasec.com.js,CWE-20,1261
hispaloto.es.js,CWE-20,161
hispaloto.com.js,CWE-20,161
hipercalzado.com.js,CWE-20,89
hinditracks.in.js,CWE-20,99
hindibix.com.js,CWE-20,99
hillcountryweekly.com.js,CWE-20,99
hexagonmc.eu.js,CWE-20,37
herzindagi.com.js,CWE-20,185
herzindagi.com.js,CWE-20,63
heroscapers.com.js,CWE-20,37
herasolutions.app.js,CWE-20,413
henho.lol.js,CWE-20,37
helpmij.nl.js,CWE-20,37
hechingerreport.org.js,CWE-20,67
hechingerreport.org.js,CWE-20,29
heartlandowners.org.js,CWE-20,37
hearth.com.js,CWE-20,37
healthecareers.com.js,CWE-20,1258
hdvietnam.me.js,CWE-20,37
hdvietnam.com.js,CWE-20,37
hdmoviearea.buzz.js,CWE-20,99
hchsc.com.js,CWE-20,99
hayscountytx.gov.js,CWE-20,413
hayscountytx.com.js,CWE-20,413
hayabusa.org.js,CWE-20,37
havapersonel.com.js,CWE-20,37
haryanatet.in.js,CWE-20,99
hartquistfuneral.com.js,CWE-20,413
hardzone.es.js,CWE-20,27
hardforum.com.js,CWE-20,37
hamyarkhas.ir.js,CWE-20,37
